7	0.146146760823
5	0.222181551977
6	0.0533980582524
9	0.469545957918
11	0.156163626313
22	0.278059606848
8	0.147603485839
13	0.184606956998
17	0.436860068259
16	0.356862745098
30	0.521212121212
25	0.526556776557
21	0.369584181448
22	0.285673998872
23	0.485714285714
25	0.560567010309
29	0.550586742785
33	0.47954475546
35	0.559020044543
29	0.471036585366
38	0.657189542484
34	0.633033419023
35	0.517934446506
43	0.534232715008
35	0.501523461304
5	0.0364583333333
26	0.349478641103
26	0.371137409599
4	0.113766408617
41	0.463474524248
13	0.360836501901
19	0.376411543287
45	0.58602484472
46	0.46035046035
12	0.2594702364
44	0.553145998778
51	0.586376189015
42	0.68165642187
20	0.311625249929
55	0.769404186795
53	0.81927309103
51	0.691873235017
60	0.843223196224
45	0.690172303765
48	0.747747747748
60	0.701190093278
14	0.285673187572
22	0.527194066749
60	0.721937139192
35	0.541552511416
55	0.688712241653
10	0.350161117078
51	0.731675815305
31	0.410065515188
77	0.835980551053
74	0.793784396245
70	0.898619063658
49	0.664114832536
70	0.880080618072
73	0.867019517036
56	0.703634085213
62	0.710442024343
77	0.852213541667
38	0.580924855491
54	0.805508901579
30	0.594056172436
9	0.170960897242
39	0.788877445932
55	0.763754045307
62	0.718178903495
48	0.75264
86	0.874013157895
84	0.876109102859
31	0.577756223731
13	0.343738387217
11	0.190238491403
38	0.58850931677
71	0.821520618557
72	0.837645536869
37	0.48879593666
89	0.886497064579
68	0.776797385621
82	0.879185817466
60	0.742691937038
75	0.855844155844
79	0.851368970013
82	0.877796327212
56	0.858141858142
24	0.385492834162
15	0.417678484701
30	0.511658894071
68	0.862868499503
10	0.253606172425
86	0.907076719577
10	0.337115666179
57	0.778967867575
49	0.738610662359
73	0.866359447005
21	0.427581427581
79	0.919636852724
76	0.92842673869
14	0.479205005521
4	0.0977179637215
28	0.571156893819
59	0.751862649822
87	0.912245578912
65	0.670731707317
7	0.249821556031
80	0.893245469522
78	0.774255523535
15	0.452871870398
67	0.67127592709
6	0.0843310775638
8	0.121904761905
86	0.861589403974
47	0.677588871716
87	0.929923613417
47	0.542796222967
93	0.947527749748
89	0.930643547849
33	0.413522925131
89	0.889399409255
21	0.395390601616
77	0.808945686901
53	0.839867109635
89	0.943132690389
56	0.693832599119
28	0.414138046015
40	0.571341277116
24	0.390625
46	0.68188976378
35	0.567349472377
72	0.833224329627
48	0.708425370779
87	0.937625083389
7	0.0930918281382
32	0.542588663231
36	0.668663303909
47	0.563329312425
76	0.898996655518
31	0.714145383104
86	0.866841587406
97	0.939162234043
55	0.767955801105
58	0.657837332502
37	0.647463994991
4	0.118603863097
13	0.372280701754
94	0.933576884756
50	0.748516320475
44	0.739981066583
45	0.679694947569
92	0.904855643045
25	0.420457838308
61	0.843207855974
12	0.243031784841
67	0.741007194245
96	0.941783100466
20	0.360391479562
44	0.669851729819
22	0.401683501684
66	0.783730806926
20	0.306015693112
56	0.788931788932
57	0.621114188981
41	0.603277674706
63	0.61625904237
45	0.593077642657
55	0.651353052234
5	0.00649350649351
8	0.190369540873
22	0.474099810486
74	0.888962765957
42	0.582005623243
87	0.872054973822
42	0.6816
10	0.251670378619
5	0.109501491265
92	0.951137884873
17	0.378409417169
48	0.538646616541
62	0.790394402036
87	0.899043220059
